"LocID","Location","VarID","Variant","Time","MidPeriod","SexID","Sex","AgeGrp","AgeGrpStart","AgeGrpSpan","mx","qx","px","lx","dx","Lx","Sx","Tx","ex","ax"
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","70-74",70,5,0.03492265,0.16138387,0.83861613,64817,10460,299529,0.79393402,823236,12.701,2.652684
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","75-79",75,5,0.05940921,0.25991299,0.74008701,54356,14128,237806,0.67817329,523707,9.635,2.595199
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","80-84",80,5,0.0989381,0.39663923,0.60336077,40228,15956,161274,0.52929857,285901,7.107,2.501415
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","85-89",85,5,0.15953334,0.56105726,0.43894274,24272,13618,85362,0.36703112,124627,5.135,2.356536
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","90-94",90,5,0.24587443,0.72304297,0.27695703,10654,7703,31330,0.22321614,39265,3.685,2.151898
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","95-99",95,5,0.3578523,0.84814041,0.15185959,2951,2503,6993,0.11859471,7934,2.689,1.899199
8,"Albania",2,"Medium","1960-1965",1963,2,"Female","100+",100,-1,0.47619916,NA,NA,448,448,941,NA,941,2.1,2.099962
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","0",0,1,0.10592666,0.09888315,0.90111685,1e+05,9888,93351,0.89246958,6484954,64.85,0.327547
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","1-4",1,4,0.00869999,0.03406982,0.96593018,90112,3070,352884,0.97160687,6391603,70.93,1.536708
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","5-9",5,5,0.00136335,0.006791,0.993209,87042,591,433565,0.99579432,6038719,69.377,2.220106
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","10-14",10,5,0.00046379,0.00231621,0.99768379,86450,200,431741,0.99648083,5605154,64.837,2.447365
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","15-19",15,5,0.00106389,0.00530677,0.99469323,86250,458,430222,0.99336308,5173413,59.981,2.751158
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","20-24",20,5,0.00156499,0.00779582,0.99220418,85793,669,427367,0.99138547,4743191,55.287,2.613543
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","25-29",25,5,0.00186375,0.00927643,0.99072357,85124,790,423685,0.99027701,4315824,50.701,2.551344
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","30-34",30,5,0.00204004,0.01014927,0.98985073,84334,856,419566,0.98924187,3892139,46.151,2.540878
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","35-39",35,5,0.00231453,0.01150782,0.98849218,83478,961,415052,0.98729208,3472574,41.599,2.565269
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","40-44",40,5,0.00285595,0.01418248,0.98581752,82518,1170,409777,0.98363811,3057522,37.053,2.598815
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","45-49",45,5,0.00382699,0.01896259,0.98103741,81347,1543,403073,0.97749216,2647744,32.549,2.625151
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","50-54",50,5,0.0054108,0.02671346,0.97328654,79805,2132,394000,0.9675005,2244672,28.127,2.643906
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","55-59",55,5,0.00806019,0.03955707,0.96044293,77673,3073,381196,0.9497741,1850671,23.827,2.666928
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","60-64",60,5,0.01306915,0.06342715,0.93657285,74600,4732,362050,0.91719082,1469476,19.698,2.685447
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","65-69",65,5,0.02237118,0.10632481,0.89367519,69869,7429,332069,0.86302674,1107426,15.85,2.674667
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","70-74",70,5,0.0378022,0.1735032,0.8264968,62440,10834,286584,0.78175272,775358,12.418,2.635572
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","75-79",75,5,0.06258608,0.27170419,0.72829581,51606,14022,224038,0.66801967,488773,9.471,2.575628
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","80-84",80,5,0.10162037,0.40465117,0.59534883,37585,15209,149662,0.52447701,264736,7.044,2.484226
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","85-89",85,5,0.16029709,0.56231624,0.43768376,22376,12582,78494,0.36890148,115074,5.143,2.346623
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","90-94",90,5,0.24269857,0.71758308,0.28241692,9794,7028,28957,0.2301338,36580,3.735,2.152503
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","95-99",95,5,0.34848351,0.83960865,0.16039135,2766,2322,6664,0.12582438,7623,2.756,1.914421
8,"Albania",2,"Medium","1960-1965",1963,3,"Total","100+",100,-1,0.462509,NA,NA,444,444,959,NA,959,2.162,2.16212
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","0",0,1,0.08751293,0.08232,0.91768,1e+05,8232,94066,0.91076181,6509721,65.097,0.279166
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","1-4",1,4,0.00645291,0.0254068,0.9745932,91768,2332,361315,0.97888616,6415655,69.912,1.530726
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","5-9",5,5,0.00114445,0.00570412,0.99429588,89436,510,445766,0.99598011,6054340,67.694,2.223833
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","10-14",10,5,0.00052473,0.00261978,0.99738022,88926,233,443974,0.99638946,5608574,63.07,2.178029
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","15-19",15,5,0.00108568,0.00541499,0.99458501,88693,480,442371,0.99309053,5164600,58.23,2.718845
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","20-24",20,5,0.00166975,0.00831559,0.99168441,88213,734,439315,0.99072794,4722229,53.532,2.613285
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","25-29",25,5,0.00201893,0.01004488,0.98995512,87480,879,435241,0.98958771,4282914,48.959,2.545987
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","30-34",30,5,0.00215438,0.0107148,0.9892852,86601,928,430709,0.98888283,3847673,44.43,2.527081
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","35-39",35,5,0.00234799,0.011673,0.988327,85673,1000,425921,0.98727039,3416964,39.884,2.55678
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","40-44",40,5,0.00285672,0.01418694,0.98581306,84673,1201,420499,0.98328469,2991043,35.325,2.615083
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","45-49",45,5,0.00402575,0.01994127,0.98005873,83472,1665,413471,0.9751669,2570543,30.795,2.664557
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","50-54",50,5,0.0062423,0.03076644,0.96923356,81807,2517,403203,0.96103914,2157073,26.368,2.682669
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","55-59",55,5,0.00999415,0.04884176,0.95115824,79290,3873,387494,0.93726111,1753870,22.12,2.687103
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","60-64",60,5,0.01651121,0.07951191,0.92048809,75417,5997,363183,0.89686665,1366376,18.118,2.681238
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","65-69",65,5,0.02799775,0.1313669,0.8686331,69421,9120,325726,0.83309584,1003194,14.451,2.655823
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","70-74",70,5,0.04649217,0.20921907,0.79078093,60301,12616,271361,0.74085287,677467,11.235,2.610605
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","75-79",75,5,0.07566719,0.31901043,0.68098957,47685,15212,201039,0.61713224,406106,8.516,2.542298
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","80-84",80,5,0.12042133,0.46008541,0.53991459,32473,14940,124068,0.46971569,205067,6.315,2.436629
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","85-89",85,5,0.1855647,0.61679437,0.38320563,17533,10814,58276,0.32014644,80999,4.62,2.282527
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","90-94",90,5,0.27392526,0.76066584,0.23933416,6719,5111,18657,0.19468412,22723,3.382,2.077442
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","95-99",95,5,0.3837228,0.86677281,0.13322719,1608,1394,3632,0.10663099,4066,2.528,1.837524
8,"Albania",2,"Medium","1965-1970",1968,1,"Male","100+",100,-1,0.494143,NA,NA,214,214,434,NA,434,2.024,2.023706
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","0",0,1,0.07516166,0.07122,0.92878,1e+05,7122,94756,0.92235042,6740170,67.402,0.263656
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","1-4",1,4,0.00563791,0.0222425,0.97775751,92878,2066,366419,0.98108057,6645414,71.55,1.534875
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","5-9",5,5,0.00128612,0.0064078,0.9935922,90812,582,452450,0.99537301,6278994,69.143,2.231913
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","10-14",10,5,0.00063955,0.0031921,0.9968079,90230,288,450357,0.99610251,5826544,64.574,2.240787
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","15-19",15,5,0.0010644,0.00530886,0.99469114,89942,477,448601,0.99347267,5376188,59.774,2.675636
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","20-24",20,5,0.00154245,0.0076838,0.9923162,89465,687,445673,0.9915778,4927586,55.079,2.598915
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","25-29",25,5,0.0018185,0.0090522,0.9909478,88777,804,441920,0.9904349,4481913,50.485,2.552383
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","30-34",30,5,0.00203336,0.01011652,0.98988348,87974,890,437693,0.989062,4039994,45.923,2.555205
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","35-39",35,5,0.00240222,0.01194179,0.98805821,87084,1040,432905,0.98656987,3602301,41.366,2.583136
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","40-44",40,5,0.00305598,0.0151688,0.9848312,86044,1305,427091,0.98257961,3169396,36.835,2.603645
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","45-49",45,5,0.00402535,0.01993477,0.98006523,84739,1689,419651,0.97717429,2742305,32.362,2.607291
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","50-54",50,5,0.00530564,0.02619763,0.97380237,83049,2176,410072,0.96926521,2322654,27.967,2.621689
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","55-59",55,5,0.00745348,0.03663155,0.96336845,80874,2963,397469,0.95349533,1912582,23.649,2.671081
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","60-64",60,5,0.01216931,0.0591954,0.9408046,77911,4612,378985,0.92085679,1515113,19.447,2.707925
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","65-69",65,5,0.02173195,0.10346979,0.89653021,73299,7584,348991,0.86368558,1136128,15.5,2.691905
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","70-74",70,5,0.03838439,0.17605976,0.82394024,65715,11570,301418,0.7742336,787138,11.978,2.652812
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","75-79",75,5,0.06633534,0.28590831,0.71409169,54145,15481,233368,0.64624275,485720,8.971,2.586797
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","80-84",80,5,0.11177702,0.43598951,0.56401049,38665,16857,150812,0.48605749,252352,6.527,2.478217
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","85-89",85,5,0.18128572,0.60937913,0.39062087,21807,13289,73303,0.32021756,101539,4.656,2.311082
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","90-94",90,5,0.27896444,0.76871,0.23129,8518,6548,23473,0.18373796,28236,3.315,2.080283
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","95-99",95,5,0.40232928,0.88071898,0.11928102,1970,1735,4313,0.09448691,4763,2.417,1.808347
8,"Albania",2,"Medium","1965-1970",1968,2,"Female","100+",100,-1,0.52220221,NA,NA,235,235,450,NA,450,1.915,1.914967
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","0",0,1,0.08148274,0.07691749,0.92308251,1e+05,7692,94397,0.91639195,6623944,66.239,0.271594
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","1-4",1,4,0.0060544,0.02386117,0.97613883,92308,2203,363799,0.97996768,6529546,70.736,1.532755
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","5-9",5,5,0.00121396,0.00604942,0.99395058,90106,545,449017,0.99583342,6165748,68.428,2.227797
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","10-14",10,5,0.00058115,0.00290148,0.99709853,89561,260,447146,0.99610956,5716730,63.831,2.473526
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","15-19",15,5,0.00107532,0.00536342,0.99463658,89301,479,445407,0.99327829,5269584,59.009,2.709961
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","20-24",20,5,0.00160932,0.00801588,0.99198412,88822,712,442413,0.99111385,4824177,54.313,2.618007
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","25-29",25,5,0.00192543,0.00958199,0.99041801,88110,844,438482,0.98997531,4381764,49.731,2.551285
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","30-34",30,5,0.00209853,0.01043873,0.98956127,87266,911,434086,0.98895999,3943283,45.187,2.539163
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","35-39",35,5,0.00237291,0.01179644,0.98820356,86355,1019,429294,0.98692929,3509197,40.637,2.566172
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","40-44",40,5,0.00295232,0.01465791,0.9853421,85336,1251,423682,0.98294177,3079903,36.092,2.603963
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","45-49",45,5,0.00402555,0.0199377,0.9800623,84085,1676,416455,0.97612518,2656221,31.59,2.631848
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","50-54",50,5,0.00578759,0.02854956,0.97145044,82409,2353,406512,0.96503433,2239766,27.179,2.649285
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","55-59",55,5,0.00873297,0.04279424,0.95720576,80056,3426,392298,0.94538548,1833254,22.9,2.670434
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","60-64",60,5,0.01431242,0.0692692,0.9307308,76630,5308,370873,0.90917419,1440955,18.804,2.687217
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","65-69",65,5,0.02475113,0.11701596,0.88298404,71322,8346,337188,0.84921243,1070082,15.004,2.672976
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","70-74",70,5,0.0420528,0.19120903,0.80879097,62976,12042,286345,0.75914963,732894,11.638,2.630238
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","75-79",75,5,0.07042449,0.30055803,0.69944197,50934,15309,217378,0.63340074,446549,8.767,2.563882
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","80-84",80,5,0.11556181,0.44662786,0.55337214,35626,15911,137688,0.47893291,229171,6.433,2.458375
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","85-89",85,5,0.18316003,0.61266006,0.38733994,19714,12078,65943,0.32018295,91483,4.64,2.298574
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","90-94",90,5,0.27672924,0.7651557,0.2348443,7636,5843,21114,0.18864725,25540,3.345,2.079023
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","95-99",95,5,0.3936803,0.8743975,0.1256025,1793,1568,3983,0.10009889,4426,2.468,1.821909
8,"Albania",2,"Medium","1965-1970",1968,3,"Total","100+",100,-1,0.50839182,NA,NA,225,225,443,NA,443,1.967,1.966987
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","0",0,1,0.0653004,0.06214,0.93786,1e+05,6214,95160,0.93275821,6599440,65.994,0.221148
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","1-4",1,4,0.00427349,0.01691511,0.98308489,93786,1586,371219,0.98550167,6504280,69.352,1.525776
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","5-9",5,5,0.00108602,0.00541383,0.99458617,92200,499,459617,0.99583701,6133061,66.519,2.234094
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","10-14",10,5,0.00066763,0.00333236,0.99666764,91700,306,457704,0.99577014,5673444,61.869,2.387824
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","15-19",15,5,0.00115177,0.00574364,0.99425636,91395,525,455768,0.99264347,5215740,57.068,2.701913
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","20-24",20,5,0.00179425,0.00893305,0.99106695,90870,812,452415,0.9899935,4759972,52.382,2.616829
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","25-29",25,5,0.00218676,0.01087543,0.98912457,90058,979,447888,0.98872937,4307557,47.831,2.54662
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","30-34",30,5,0.00232888,0.01157762,0.98842238,89079,1031,442840,0.98805525,3859669,43.329,2.523788
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","35-39",35,5,0.00250948,0.01247082,0.98752918,88047,1098,437550,0.98644684,3416829,38.807,2.553076
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","40-44",40,5,0.00303973,0.01508933,0.98491067,86949,1312,431620,0.98214327,2979278,34.264,2.616744
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","45-49",45,5,0.00432705,0.02141928,0.97858072,85637,1834,423913,0.97312263,2547658,29.749,2.669873
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","50-54",50,5,0.00680856,0.03351503,0.96648497,83803,2809,412519,0.9572918,2123745,25.342,2.687037
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","55-59",55,5,0.01103365,0.0537963,0.9462037,80994,4357,394901,0.93063221,1711226,21.128,2.68866
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","60-64",60,5,0.0183833,0.08815563,0.91184437,76637,6756,367508,0.88557177,1316325,17.176,2.679339
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","65-69",65,5,0.03131018,0.1458194,0.8541806,69881,10190,325455,0.81478975,948817,13.578,2.649505
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","70-74",70,5,0.05236074,0.23261159,0.76738841,59691,13885,265177,0.71199789,623362,10.443,2.60322
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","75-79",75,5,0.08604506,0.35466228,0.64533772,45806,16246,188806,0.57653262,358185,7.82,2.523899
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","80-84",80,5,0.13769202,0.5070312,0.4929688,29561,14988,108853,0.42129521,169380,5.73,2.401259
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","85-89",85,5,0.21217196,0.6676994,0.3323006,14572,9730,45859,0.27290724,60527,4.154,2.224758
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","90-94",90,5,0.31124002,0.80440054,0.19559946,4842,3895,12515,0.15752767,14668,3.029,1.997146
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","95-99",95,5,0.43068091,0.89644108,0.10355892,947,849,1972,0.08418954,2153,2.273,1.744293
8,"Albania",2,"Medium","1970-1975",1973,1,"Male","100+",100,-1,0.54121378,NA,NA,98,98,181,NA,181,1.848,1.847699
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","0",0,1,0.05589184,0.05353,0.94647,1e+05,5353,95774,0.94193607,6950190,69.502,0.210585
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","1-4",1,4,0.00365837,0.01450228,0.98549772,94647,1373,375194,0.98744183,6854415,72.421,1.527147
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","5-9",5,5,0.00102629,0.00511695,0.99488305,93274,477,465054,0.99615034,6479222,69.464,2.237518
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","10-14",10,5,0.00058647,0.00292776,0.99707224,92797,272,463263,0.99653257,6014168,64.81,2.341155
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","15-19",15,5,0.00090259,0.00450348,0.99549652,92525,417,461657,0.99440912,5550905,59.993,2.671467
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","20-24",20,5,0.00133436,0.00665055,0.99334945,92109,613,459076,0.99268285,5089248,55.253,2.60371
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","25-29",25,5,0.00158274,0.00788316,0.99211684,91496,721,455717,0.99167386,4630172,50.605,2.554119
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","30-34",30,5,0.00177124,0.0088181,0.9911819,90775,800,451922,0.9903736,4174455,45.987,2.56125
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","35-39",35,5,0.00213853,0.01063797,0.98936203,89974,957,447572,0.98781574,3722533,41.373,2.596808
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","40-44",40,5,0.00281691,0.01399065,0.98600935,89017,1245,442119,0.98369075,3274961,36.79,2.617
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","45-49",45,5,0.00380875,0.01887231,0.98112769,87772,1656,434908,0.97826741,2832842,32.275,2.614556
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","50-54",50,5,0.00506936,0.02504533,0.97495467,86115,2157,425456,0.97053084,2397934,27.846,2.625741
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","55-59",55,5,0.00717065,0.03526611,0.96473389,83959,2961,412918,0.95485456,1972478,23.493,2.678177
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","60-64",60,5,0.01190287,0.05794023,0.94205977,80998,4693,394277,0.9217174,1559560,19.254,2.717553
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","65-69",65,5,0.02165736,0.10314627,0.89685373,76305,7871,363412,0.86275269,1165283,15.271,2.698828
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","70-74",70,5,0.03904474,0.17888555,0.82111445,68434,12242,313535,0.76846078,801870,11.717,2.660811
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","75-79",75,5,0.06892137,0.29551845,0.70448155,56192,16606,240939,0.63241605,488336,8.69,2.589871
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","80-84",80,5,0.11823704,0.4551112,0.5448888,39586,18016,152374,0.46356495,247397,6.25,2.471261
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","85-89",85,5,0.19423222,0.63604517,0.36395483,21570,13720,70635,0.29381951,95023,4.405,2.287399
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","90-94",90,5,0.30070747,0.79495774,0.20504226,7851,6241,20754,0.16101056,24388,3.106,2.035849
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","95-99",95,5,0.43320134,0.89929171,0.10070829,1610,1448,3342,0.08037445,3634,2.257,1.748464
8,"Albania",2,"Medium","1970-1975",1973,2,"Female","100+",100,-1,0.55506959,NA,NA,162,162,292,NA,292,1.802,1.801576
